Phi[deg],Theta[deg],RealizedGainTotal
-180,0,2.67781e-11
-178,0,2.67781e-11
-176,0,2.67781e-11
-174,0,2.67781e-11
-172,0,2.67781e-11
-170,0,2.67781e-11
-168,0,2.67781e-11
-166,0,2.67781e-11
-164,0,2.67781e-11
-162,0,2.67781e-11
-160,0,2.67781e-11
-158,0,2.67781e-11
-156,0,2.67781e-11
-154,0,2.67781e-11
-152,0,2.67781e-11
-150,0,2.67781e-11
-148,0,2.67781e-11
-146,0,2.67781e-11
-144,0,2.67781e-11
-142,0,2.67781e-11
-140,0,2.67781e-11
-138,0,2.67781e-11
-136,0,2.67781e-11
-134,0,2.67781e-11
-132,0,2.67781e-11
-130,0,2.67781e-11
-128,0,2.67781e-11
-126,0,2.67781e-11
-124,0,2.67781e-11
-122,0,2.67781e-11
-120,0,2.67781e-11
-118,0,2.67781e-11
-116,0,2.67781e-11
-114,0,2.67781e-11
-112,0,2.67781e-11
-110,0,2.67781e-11
-108,0,2.67781e-11
-106,0,2.67781e-11
-104,0,2.67781e-11
-102,0,2.67781e-11
-100,0,2.67781e-11
-98,0,2.67781e-11
-96,0,2.67781e-11
-94,0,2.67781e-11
-92,0,2.67781e-11
-90,0,2.67781e-11
-88,0,2.67781e-11
-86,0,2.67781e-11
-84,0,2.67781e-11
-82,0,2.67781e-11
-80,0,2.67781e-11
-78,0,2.67781e-11
-76,0,2.67781e-11
-74,0,2.67781e-11
-72,0,2.67781e-11
-70,0,2.67781e-11
-68,0,2.67781e-11
-66,0,2.67781e-11
-64,0,2.67781e-11
-62,0,2.67781e-11
-60,0,2.67781e-11
-58,0,2.67781e-11
-56,0,2.67781e-11
-54,0,2.67781e-11
-52,0,2.67781e-11
-50,0,2.67781e-11
-48,0,2.67781e-11
-46,0,2.67781e-11
-44,0,2.67781e-11
-42,0,2.67781e-11
-40,0,2.67781e-11
-38,0,2.67781e-11
-36,0,2.67781e-11
-34,0,2.67781e-11
-32,0,2.67781e-11
-30,0,2.67781e-11
-28,0,2.67781e-11
-26,0,2.67781e-11
-24,0,2.67781e-11
-22,0,2.67781e-11
-20,0,2.67781e-11
-18,0,2.67781e-11
-16,0,2.67781e-11
-14,0,2.67781e-11
-12,0,2.67781e-11
-10,0,2.67781e-11
-8,0,2.67781e-11
-6,0,2.67781e-11
-4,0,2.67781e-11
-2,0,2.67781e-11
0,0,2.67781e-11
2,0,2.67781e-11
4,0,2.67781e-11
6,0,2.67781e-11
8,0,2.67781e-11
10,0,2.67781e-11
12,0,2.67781e-11
14,0,2.67781e-11
16,0,2.67781e-11
18,0,2.67781e-11
20,0,2.67781e-11
22,0,2.67781e-11
24,0,2.67781e-11
26,0,2.67781e-11
28,0,2.67781e-11
30,0,2.67781e-11
32,0,2.67781e-11
34,0,2.67781e-11
36,0,2.67781e-11
38,0,2.67781e-11
40,0,2.67781e-11
42,0,2.67781e-11
44,0,2.67781e-11
46,0,2.67781e-11
48,0,2.67781e-11
50,0,2.67781e-11
52,0,2.67781e-11
54,0,2.67781e-11
56,0,2.67781e-11
58,0,2.67781e-11
60,0,2.67781e-11
62,0,2.67781e-11
64,0,2.67781e-11
66,0,2.67781e-11
